TCF3	GO:0001102
PRRX1	GO:0001102
NEUROD1	GO:0001102
GTF2I	GO:0001102
LMO2	GO:0001102
RB1	GO:0001102
NFE2L2	GO:0001102
RBL1	GO:0001102
MYOD1	GO:0001102
RBL2	GO:0001102
FOS	GO:0001102
PITX2	GO:0001102
HIPK2	GO:0001102
HEY2	GO:0001102
ID2	GO:0001102
ISL1	GO:0001102
SIN3A	GO:0001102
CTNNB1	GO:0001102
MAD2L2	GO:0001102
HNF4A	GO:0001102
CREB1	GO:0001102
ATF2	GO:0001102
CREBBP	GO:0001102
EP300	GO:0001102
TP53BP1	GO:0001102
SMAD3	GO:0001102
HDAC2	GO:0001103
MTA2	GO:0001103
GATA6	GO:0001103
TBP	GO:0001103
PPARA	GO:0001103
SP1	GO:0001103
RBBP8	GO:0001103
GTF2A1	GO:0001103
GTF2A2	GO:0001103
CHD4	GO:0001103
TCF7L2	GO:0001103
SIN3A	GO:0001103
MTA1	GO:0001103
DMAP1	GO:0001103
STAT3	GO:0001103
PPARD	GO:0001103
RBPJ	GO:0001103
HDAC1	GO:0001103
PPARG	GO:0001103
CDK9	GO:0001223
AHR	GO:0001223
FOXO1	GO:0001223
TERT	GO:0001223
CCNT2	GO:0001223
CIT	GO:0001223
TFAM	GO:0001223
RORA	GO:0001223
TEAD2	GO:0001223
ESR1	GO:0001223
SMAD4	GO:0001223
SMAD3	GO:0001223
PPARA	GO:0001223
PPARD	GO:0001223
ZBTB17	GO:0001223
SIX1	GO:0001223
EZH2	GO:0001226
PHF1	GO:0001226
EHMT1	GO:0001226
EHMT2	GO:0001226
HDAC3	GO:0001226
HDAC6	GO:0001226
CTBP1	GO:0001226
ESR1	GO:0001226
EED	GO:0001226
SUZ12	GO:0001226
WIZ	GO:0001226
PTPN5	GO:0001784
PTPN3	GO:0001784
PTPN6	GO:0001784
PTPN11	GO:0001784
ABL1	GO:0001784
ABL2	GO:0001784
RASA1	GO:0001784
PIK3R1	GO:0001784
PIK3R2	GO:0001784
SH3BP2	GO:0001784
PIK3R3	GO:0001784
SOCS3	GO:0001784
SH2D3A	GO:0001784
SHB	GO:0001784
SHC1	GO:0001784
SYK	GO:0001784
GRB2	GO:0001784
CBLC	GO:0001784
IRS1	GO:0001784
PLCG2	GO:0001784
MAPK1	GO:0001784
MAPK3	GO:0001784
LCK	GO:0001784
FGR	GO:0001784
BCAR3	GO:0001784
PFN1	GO:0001784
CBL	GO:0001784
CBLB	GO:0001784
YES1	GO:0001784
SHC3	GO:0001784
HCK	GO:0001784
ZAP70	GO:0001784
VAV1	GO:0001784
VAV2	GO:0001784
STAP1	GO:0001784
CRK	GO:0001784
CRKL	GO:0001784
NCK2	GO:0001784
CRY2	GO:0003684
CUL4B	GO:0003684
FANCG	GO:0003684
KDM4D	GO:0003684
ERCC1	GO:0003684
ERCC2	GO:0003684
PNKP	GO:0003684
RAD18	GO:0003684
ERCC3	GO:0003684
ERCC4	GO:0003684
BRCA1	GO:0003684
DCLRE1C	GO:0003684
NEIL2	GO:0003684
RBBP8	GO:0003684
RPS3	GO:0003684
NEIL1	GO:0003684
POLB	GO:0003684
POLD1	GO:0003684
RAD1	GO:0003684
TP63	GO:0003684
RAD23B	GO:0003684
POLH	GO:0003684
APTX	GO:0003684
FEN1	GO:0003684
SMC6	GO:0003684
POLI	GO:0003684
APEX1	GO:0003684
HMGB1	GO:0003684
NBN	GO:0003684
HMGB2	GO:0003684
UNG	GO:0003684
DCLRE1A	GO:0003684
XPA	GO:0003684
TDG	GO:0003684
XPC	GO:0003684
DCLRE1B	GO:0003684
XRCC5	GO:0003684
POLK	GO:0003684
RPA1	GO:0003684
RPA2	GO:0003684
RPA3	GO:0003684
OGG1	GO:0003684
DDB1	GO:0003684
CREBBP	GO:0003684
DDB2	GO:0003684
EP300	GO:0003684
XRCC6	GO:0003684
TP53BP1	GO:0003684
PCNA	GO:0003684
MPG	GO:0003684
RAD23A	GO:0003684
REV1	GO:0003684
HSPD1	GO:0003688
MCM8	GO:0003688
ORC1	GO:0003688
ORC2	GO:0003688
ORC4	GO:0003688
ORC5	GO:0003688
KAT7	GO:0003688
MCM2	GO:0003688
MCM3	GO:0003688
MCM4	GO:0003688
MCM5	GO:0003688
MCM6	GO:0003688
MCM7	GO:0003688
POLA1	GO:0003688
CDC45	GO:0003688
MCM10	GO:0003688
CDC6	GO:0003688
RAD51	GO:0003690
WDR48	GO:0003690
DMC1	GO:0003690
SP1	GO:0003690
MSH6	GO:0003690
TREX1	GO:0003690
TARDBP	GO:0003690
ZMYND11	GO:0003690
PNKP	GO:0003690
SETMAR	GO:0003690
SAFB	GO:0003690
GTF2H4	GO:0003690
ERCC5	GO:0003690
AKAP8	GO:0003690
SATB1	GO:0003690
PSIP1	GO:0003690
