GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0008083	TGFA	molecular_function
GO:0008083	TGFB1	molecular_function
GO:0008083	TGFB2	molecular_function
GO:0008083	TGFB3	molecular_function
GO:0008083	LEFTY2	molecular_function
GO:0008083	LIF	molecular_function
GO:0008083	FGF23	molecular_function
GO:0008083	LEFTY1	molecular_function
GO:0008083	OSM	molecular_function
GO:0008083	THBS4	molecular_function
GO:0008083	IGF1	molecular_function
GO:0008083	IGF2	molecular_function
GO:0008083	THPO	molecular_function
GO:0008083	CSF1	molecular_function
GO:0008083	GDF7	molecular_function
GO:0008083	CSF2	molecular_function
GO:0008083	EGF	molecular_function
GO:0008083	DKK1	molecular_function
GO:0008083	CSF3	molecular_function
GO:0008083	CSH1	molecular_function
GO:0008083	CSH2	molecular_function
GO:0008083	CSHL1	molecular_function
GO:0008083	TIMP1	molecular_function
GO:0008083	RABEP1	molecular_function
GO:0008083	CSPG5	molecular_function
GO:0008083	PDGFD	molecular_function
GO:0008083	PROK1	molecular_function
GO:0008083	LACRT	molecular_function
GO:0008083	NRG3	molecular_function
GO:0008083	IL2	molecular_function
GO:0008083	CLCF1	molecular_function
GO:0008083	IL3	molecular_function
GO:0008083	GDF11	molecular_function
GO:0008083	IL4	molecular_function
GO:0008083	IL5	molecular_function
GO:0008083	IL6	molecular_function
GO:0008083	IL7	molecular_function
GO:0008083	PSPN	molecular_function
GO:0008083	BMP15	molecular_function
GO:0008083	HDGF	molecular_function
GO:0008083	MIA	molecular_function
GO:0008094	RAD51	molecular_function
GO:0008094	BLM	molecular_function
GO:0008094	RAD51B	molecular_function
GO:0008094	RAD51C	molecular_function
GO:0008094	RAD51D	molecular_function
GO:0008094	DMC1	molecular_function
GO:0008094	BPTF	molecular_function
GO:0008094	TTF2	molecular_function
GO:0008094	MSH6	molecular_function
GO:0008094	DHX36	molecular_function
GO:0008094	SMARCA5	molecular_function
GO:0008094	ERCC6	molecular_function
GO:0008094	RBBP4	molecular_function
GO:0008094	IGHMBP2	molecular_function
GO:0008094	SMARCAL1	molecular_function
GO:0008094	SMARCA1	molecular_function
GO:0008094	SMARCA2	molecular_function
GO:0008094	HLTF	molecular_function
GO:0008094	SMARCA4	molecular_function
GO:0008094	CHD8	molecular_function
GO:0008094	MSH2	molecular_function
GO:0008094	MSH3	molecular_function
GO:0008094	MSH4	molecular_function
GO:0008094	MSH5	molecular_function
GO:0008094	BTAF1	molecular_function
GO:0008094	INO80	molecular_function
GO:0008094	SMARCAD1	molecular_function
GO:0008094	CHD6	molecular_function
GO:0008094	XRCC2	molecular_function
GO:0008094	XRCC3	molecular_function
GO:0008094	XRCC5	molecular_function
GO:0008094	TOP2A	molecular_function
GO:0008094	XRCC6	molecular_function
GO:0008094	CDK7	molecular_function
GO:0008094	DDX11	molecular_function
GO:0008139	KPNA4	molecular_function
GO:0008139	KPNA5	molecular_function
GO:0008139	TNPO1	molecular_function
GO:0008139	IPO5	molecular_function
GO:0008139	NOLC1	molecular_function
GO:0008139	CABP1	molecular_function
GO:0008139	KPNA7	molecular_function
GO:0008139	POM121C	molecular_function
GO:0008139	POM121	molecular_function
GO:0008139	TNPO2	molecular_function
GO:0008139	NFKBIA	molecular_function
GO:0008139	NUP98	molecular_function
GO:0008139	RANBP6	molecular_function
GO:0008139	KPNA6	molecular_function
GO:0008139	NUP214	molecular_function
GO:0008139	IPO4	molecular_function
GO:0008139	NUP153	molecular_function
GO:0008139	BRAP	molecular_function
GO:0008139	KPNA1	molecular_function
GO:0008139	KPNB1	molecular_function
GO:0008139	KPNA2	molecular_function
GO:0008139	KPNA3	molecular_function
GO:0008143	ZC3H14	molecular_function
GO:0008143	RBPMS	molecular_function
GO:0008143	TIA1	molecular_function
GO:0008143	KHDRBS1	molecular_function
GO:0008143	RBMS3	molecular_function
GO:0008143	EIF4A3	molecular_function
GO:0008143	RBMS1	molecular_function
GO:0008143	PABPC3	molecular_function
GO:0008143	RBMS2	molecular_function
GO:0008143	PABPC4	molecular_function
GO:0008143	KHDRBS2	molecular_function
GO:0008143	ELAVL4	molecular_function
GO:0008143	PABPC4L	molecular_function
GO:0008143	PABPC1L	molecular_function
GO:0008143	PPIE	molecular_function
GO:0008143	PABPC5	molecular_function
GO:0008143	LARP4	molecular_function
GO:0008143	PABPC1	molecular_function
GO:0008143	DDX1	molecular_function
GO:0008143	DDX3X	molecular_function
GO:0008143	HNRNPU	molecular_function
GO:0008157	PPP1R3A	molecular_function
GO:0008157	PPP1R3C	molecular_function
GO:0008157	PPP1R3D	molecular_function
GO:0008157	SMTNL1	molecular_function
GO:0008157	SH3RF2	molecular_function
GO:0008157	PPP1R3B	molecular_function
GO:0008157	LILRB2	molecular_function
GO:0008157	PPP1R3E	molecular_function
GO:0008157	PPP1R9A	molecular_function
GO:0008157	PHACTR3	molecular_function
GO:0008157	PHACTR4	molecular_function
GO:0008157	STAU1	molecular_function
GO:0008157	FER	molecular_function
GO:0008157	PPP1R16B	molecular_function
GO:0008157	PHACTR1	molecular_function
GO:0008157	KCNQ1	molecular_function
GO:0008157	PPP1R3F	molecular_function
GO:0008157	AKAP11	molecular_function
GO:0008157	PPP1R11	molecular_function
GO:0008157	PPP1R3G	molecular_function
GO:0008157	CDC5L	molecular_function
GO:0008157	PPP1R15A	molecular_function
GO:0008157	SHOC2	molecular_function
GO:0008157	LILRB1	molecular_function
GO:0008157	PPP1CA	molecular_function
GO:0008157	PPP1R16A	molecular_function
GO:0008157	PPP1CC	molecular_function
GO:0008157	SMTNL2	molecular_function
GO:0008188	SORCS2	molecular_function
GO:0008188	NPFFR2	molecular_function
GO:0008188	SORCS3	molecular_function
GO:0008188	NPFFR1	molecular_function
GO:0008188	NMUR1	molecular_function
GO:0008188	GPR37	molecular_function
GO:0008188	GRPR	molecular_function
GO:0008188	NPBWR1	molecular_function
GO:0008188	NPBWR2	molecular_function
GO:0008188	SORCS1	molecular_function
GO:0008188	PRLHR	molecular_function
GO:0008188	GPR139	molecular_function
GO:0008188	HCRTR2	molecular_function
GO:0008188	NPSR1	molecular_function
GO:0008188	KISS1R	molecular_function
GO:0008188	MCHR1	molecular_function
GO:0008191	NGF	molecular_function
GO:0008191	TIMP1	molecular_function
GO:0008191	COL4A3	molecular_function
GO:0008191	TIMP2	molecular_function
GO:0008191	TIMP3	molecular_function
GO:0008191	SPOCK1	molecular_function
GO:0008191	TIMP4	molecular_function
GO:0008191	SPOCK3	molecular_function
GO:0008191	BST2	molecular_function
GO:0008191	SPOCK2	molecular_function
GO:0008191	WFIKKN1	molecular_function
GO:0008191	RECK	molecular_function
GO:0008191	FETUB	molecular_function
GO:0008191	WFIKKN2	molecular_function
GO:0008191	LXN	molecular_function
GO:0008198	TET2	molecular_function
GO:0008198	CDO1	molecular_function
GO:0008198	EGLN2	molecular_function
GO:0008198	TH	molecular_function
GO:0008198	ALKBH1	molecular_function
GO:0008198	PHYH	molecular_function
GO:0008198	EGLN3	molecular_function
GO:0008198	ALKBH2	molecular_function
GO:0008198	FTHL17	molecular_function
GO:0008198	ACP5	molecular_function
GO:0008198	ISCU	molecular_function
GO:0008198	EGLN1	molecular_function
GO:0008198	FECH	molecular_function
GO:0008198	FTH1	molecular_function
GO:0008198	ALKBH3	molecular_function
GO:0008198	HAAO	molecular_function
GO:0008198	DNAJC24	molecular_function
GO:0008198	FTL	molecular_function
GO:0008198	FTMT	molecular_function
GO:0008198	FXN	molecular_function
GO:0008198	FTO	molecular_function
GO:0008198	SNCA	molecular_function
GO:0008198	TF	molecular_function
GO:0008198	HIF1AN	molecular_function
GO:0008198	HEPH	molecular_function
GO:0008266	PNPT1	molecular_function
GO:0008266	RBM11	molecular_function
GO:0008266	DIS3L2	molecular_function
GO:0008266	FMR1	molecular_function
GO:0008266	DAZAP1	molecular_function
GO:0008266	KHDRBS1	molecular_function
GO:0008266	ATXN1	molecular_function
GO:0008266	RBMS3	molecular_function
GO:0008266	RBMS1	molecular_function
GO:0008266	PABPC3	molecular_function
GO:0008266	RBMS2	molecular_function
GO:0008266	RPS7	molecular_function
GO:0008266	PABPC4	molecular_function
GO:0008266	KHDRBS2	molecular_function
GO:0008266	IFIT5	molecular_function
GO:0008266	MCRS1	molecular_function
GO:0008266	PABPC4L	molecular_function
GO:0008266	PABPC1L	molecular_function
GO:0008266	PATL1	molecular_function
GO:0008266	SSB	molecular_function
GO:0008266	PABPC5	molecular_function
GO:0008266	MSI1	molecular_function
GO:0008266	PABPC1	molecular_function
GO:0008266	HNRNPC	molecular_function
GO:0008266	HNRNPH1	molecular_function
GO:0008270	CPA4	molecular_function
GO:0008270	DPF1	molecular_function
GO:0008270	UBA5	molecular_function
GO:0008270	ZNF93	molecular_function
GO:0008270	NR2F6	molecular_function
GO:0008270	AKAP8	molecular_function
GO:0008270	ACER3	molecular_function
GO:0008270	AICDA	molecular_function
GO:0008270	ACR	molecular_function
GO:0008270	KDM5C	molecular_function
GO:0008270	ESR1	molecular_function
GO:0008270	ESR2	molecular_function
GO:0008270	ESRRA	molecular_function
GO:0008270	ESRRB	molecular_function
GO:0008270	ESRRG	molecular_function
GO:0008270	MBD1	molecular_function
GO:0008270	MMP21	molecular_function
GO:0008270	LANCL1	molecular_function
GO:0008270	PGLYRP2	molecular_function
GO:0008270	PGLYRP3	molecular_function
GO:0008270	RPS27	molecular_function
GO:0008270	RPS29	molecular_function
GO:0008270	ZSWIM1	molecular_function
GO:0008270	MDM2	molecular_function
GO:0008270	MDM4	molecular_function
GO:0008270	ADA	molecular_function
GO:0008270	ADAM8	molecular_function
GO:0008270	ZFYVE1	molecular_function
GO:0008270	CLIP1	molecular_function
GO:0008270	TRIM22	molecular_function
GO:0008270	CXXC1	molecular_function
GO:0008270	TRIM59	molecular_function
GO:0008270	ESCO1	molecular_function
GO:0008270	RXRA	molecular_function
GO:0008270	RXRB	molecular_function
GO:0008270	MEFV	molecular_function
GO:0008270	RXRG	molecular_function
GO:0008270	GATAD2B	molecular_function
GO:0008270	FBXO30	molecular_function
GO:0008270	MAP3K1	molecular_function
GO:0008270	BRAP	molecular_function
GO:0008270	ADH1A	molecular_function
GO:0008270	ADH1B	molecular_function
GO:0008270	ZNF331	molecular_function
GO:0008270	ADH4	molecular_function
GO:0008270	ADH5	molecular_function
GO:0008270	MEP1A	molecular_function
GO:0008270	ADH6	molecular_function
GO:0008270	ADH7	molecular_function
GO:0008270	MEP1B	molecular_function
GO:0008270	S100A5	molecular_function
GO:0008270	S100A6	molecular_function
GO:0008270	S100A7	molecular_function
GO:0008270	S100A8	molecular_function
GO:0008270	S100A9	molecular_function
GO:0008270	S100A3	molecular_function
GO:0008270	S100A12	molecular_function
GO:0008270	S100A13	molecular_function
GO:0008270	S100B	molecular_function
GO:0008270	PARP1	molecular_function
GO:0008270	PHC3	molecular_function
GO:0008270	ZNF117	molecular_function
GO:0008270	ATAD3C	molecular_function
GO:0008270	MTA3	molecular_function
GO:0008270	PIAS3	molecular_function
GO:0008270	AARS2	molecular_function
GO:0008270	AEBP1	molecular_function
GO:0008270	UBR5	molecular_function
GO:0008270	AFM	molecular_function
GO:0008270	AFP	molecular_function
GO:0008270	MID1	molecular_function
GO:0008270	ARIH2	molecular_function
GO:0008270	SEC24B	molecular_function
GO:0008270	MIB1	molecular_function
GO:0008270	ALAD	molecular_function
GO:0008270	NR3C2	molecular_function
GO:0008270	ALB	molecular_function
GO:0008270	MME	molecular_function
GO:0008270	MMP1	molecular_function
GO:0008270	MMP2	molecular_function
GO:0008270	MMP3	molecular_function
GO:0008270	EEA1	molecular_function
GO:0008270	MMP7	molecular_function
GO:0008270	MMP8	molecular_function
GO:0008270	MMP9	molecular_function
GO:0008270	MMP10	molecular_function
GO:0008270	MMP11	molecular_function
GO:0008270	TRIM36	molecular_function
GO:0008270	MMP13	molecular_function
GO:0008270	MMP14	molecular_function
GO:0008270	MMP15	molecular_function
GO:0008270	MMP16	molecular_function
GO:0008270	MMP17	molecular_function
GO:0008270	MMP19	molecular_function
GO:0008270	BBOX1	molecular_function
GO:0008270	RNF145	molecular_function
GO:0008270	MNAT1	molecular_function
GO:0008270	ZNF282	molecular_function
GO:0008270	TRIM38	molecular_function
GO:0008270	SEC23B	molecular_function
GO:0008270	SEC23A	molecular_function
GO:0008270	WDFY1	molecular_function
GO:0008270	ALPI	molecular_function
GO:0008270	ALPP	molecular_function
GO:0008270	VAT1	molecular_function
GO:0008270	MPI	molecular_function
GO:0008270	TRIM46	molecular_function
GO:0008270	TRIM72	molecular_function
GO:0008270	SEMG1	molecular_function
GO:0008270	SEMG2	molecular_function
GO:0008270	TRAF7	molecular_function
GO:0008270	TTF2	molecular_function
GO:0008270	ZCCHC9	molecular_function
GO:0008270	SETMAR	molecular_function
GO:0008270	ZCCHC12	molecular_function
GO:0008270	SRSF7	molecular_function
GO:0008270	ANPEP	molecular_function
GO:0008270	PITRM1	molecular_function
GO:0008270	FNTB	molecular_function
GO:0008270	TRIM42	molecular_function
GO:0008270	C11orf54	molecular_function
GO:0008270	ZSWIM5	molecular_function
GO:0008270	ZCCHC8	molecular_function
GO:0008270	LIN28B	molecular_function
GO:0008270	DBF4B	molecular_function
GO:0008270	MMP23B	molecular_function
GO:0008270	CXXC5	molecular_function
GO:0008270	SHH	molecular_function
GO:0008270	AIRE	molecular_function
GO:0008270	SHMT1	molecular_function
GO:0008270	SHMT2	molecular_function
GO:0008270	BIRC2	molecular_function
GO:0008270	GCM1	molecular_function
GO:0008270	SLU7	molecular_function
GO:0008270	ANAPC11	molecular_function
GO:0008270	SIAH1	molecular_function
GO:0008270	SIAH2	molecular_function
GO:0008270	ZC3HC1	molecular_function
GO:0008270	ZNF407	molecular_function
GO:0008270	FBXO11	molecular_function
GO:0008270	ZCCHC17	molecular_function
GO:0008270	APOBEC1	molecular_function
GO:0008270	CPZ	molecular_function
GO:0008270	ZDBF2	molecular_function
GO:0008270	TRIM71	molecular_function
GO:0008270	VAT1L	molecular_function
GO:0008270	ZSWIM6	molecular_function
GO:0008270	SIRT6	molecular_function
GO:0008270	CHORDC1	molecular_function
GO:0008270	MORC2	molecular_function
GO:0008270	SKI	molecular_function
GO:0008270	USP16	molecular_function
GO:0008270	PIAS1	molecular_function
GO:0008270	HIF1AN	molecular_function
GO:0008270	AR	molecular_function
GO:0008270	RPH3A	molecular_function
GO:0008270	RNF11	molecular_function
GO:0008270	TRIM3	molecular_function
GO:0008270	TRIM23	molecular_function
GO:0008270	PDXK	molecular_function
GO:0008270	ZNF622	molecular_function
GO:0008270	AGBL3	molecular_function
GO:0008270	TRIM16	molecular_function
GO:0008270	PIAS4	molecular_function
GO:0008270	TRIM45	molecular_function
GO:0008270	TRIM33	molecular_function
GO:0008270	MT1A	molecular_function
GO:0008270	MSRB2	molecular_function
GO:0008270	MT1E	molecular_function
GO:0008270	MT1F	molecular_function
GO:0008270	MT1G	molecular_function
GO:0008270	MT1H	molecular_function
GO:0008270	MT1M	molecular_function
GO:0008270	MT1X	molecular_function
GO:0008270	MT2A	molecular_function
GO:0008270	SIRT2	molecular_function
GO:0008270	MT3	molecular_function
GO:0008270	ZBTB32	molecular_function
GO:0008270	TRIM67	molecular_function
GO:0008270	KLF7	molecular_function
GO:0008270	CTCF	molecular_function
GO:0008270	TRIM32	molecular_function
GO:0008270	ZNF92	molecular_function
GO:0008270	TET1	molecular_function
GO:0008270	RBAK	molecular_function
GO:0008270	NR5A2	molecular_function
GO:0008270	CXXC4	molecular_function
GO:0008270	PRICKLE2	molecular_function
GO:0008270	MTR	molecular_function
GO:0008270	HLTF	molecular_function
GO:0008270	GATAD1	molecular_function
GO:0008270	ADAM33	molecular_function
GO:0008270	ZFHX3	molecular_function
GO:0008270	KDM2A	molecular_function
GO:0008270	SMPD1	molecular_function
GO:0008270	TNKS	molecular_function
GO:0008270	ZFR	molecular_function
GO:0008270	NR5A1	molecular_function
GO:0008270	KDM1B	molecular_function
GO:0008270	RERE	molecular_function
GO:0008270	USP39	molecular_function
GO:0008270	TRIM40	molecular_function
GO:0008270	ZNF385C	molecular_function
GO:0008270	SNCA	molecular_function
GO:0008270	SNRPC	molecular_function
GO:0008270	L3MBTL3	molecular_function
GO:0008270	ZMAT1	molecular_function
GO:0008270	TRIM49B	molecular_function
GO:0008270	TRIM37	molecular_function
GO:0008270	PDZRN3	molecular_function
GO:0008270	SOD1	molecular_function
GO:0008270	USP33	molecular_function
GO:0008270	SORD	molecular_function
GO:0008270	MYT1L	molecular_function
GO:0008270	MORC1	molecular_function
GO:0008270	ZCCHC24	molecular_function
GO:0008270	UBR1	molecular_function
GO:0008270	KDM5B	molecular_function
GO:0008270	ZSWIM8	molecular_function
GO:0008270	FBXO40	molecular_function
GO:0008270	POLR3K	molecular_function
GO:0008270	ZFAND2A	molecular_function
GO:0008270	ZMYND11	molecular_function
GO:0008270	MSRB1	molecular_function
GO:0008270	SPG7	molecular_function
GO:0008270	GALT	molecular_function
GO:0008270	TRIM61	molecular_function
GO:0008270	ZCWPW2	molecular_function
GO:0008270	MYCBP2	molecular_function
GO:0008270	TNFSF10	molecular_function
GO:0008270	ERAP1	molecular_function
GO:0008270	KDM4C	molecular_function
GO:0008270	TRIM35	molecular_function
GO:0008270	PEG10	molecular_function
GO:0008270	SEC24A	molecular_function
GO:0008270	MYT1	molecular_function
GO:0008270	GATA1	molecular_function
GO:0008270	GATA2	molecular_function
GO:0008270	GATA3	molecular_function
GO:0008270	GATA4	molecular_function
GO:0008270	GATA6	molecular_function
GO:0008270	MMP27	molecular_function
GO:0008270	TRIM65	molecular_function
GO:0008270	TRIM34	molecular_function
GO:0008270	TRIM21	molecular_function
GO:0008270	GCH1	molecular_function
GO:0008270	NR6A1	molecular_function
GO:0008270	CLPX	molecular_function
GO:0008270	PHF8	molecular_function
GO:0008270	ZZEF1	molecular_function
GO:0008270	TRIM24	molecular_function
GO:0008270	ZGLP1	molecular_function
GO:0008270	USP20	molecular_function
GO:0008270	BHMT	molecular_function
GO:0008270	BLM	molecular_function
GO:0008270	BLVRA	molecular_function
GO:0008270	ZCCHC14	molecular_function
GO:0008270	IFIH1	molecular_function
GO:0008270	BMI1	molecular_function
GO:0008270	BMP1	molecular_function
GO:0008270	MMP24	molecular_function
GO:0008270	CPSF4	molecular_function
GO:0008270	ZMAT5	molecular_function
GO:0008270	ZNF276	molecular_function
GO:0008270	NR1I2	molecular_function
GO:0008270	SMPDL3B	molecular_function
GO:0008270	BRCA1	molecular_function
GO:0008270	APEX2	molecular_function
GO:0008270	EHMT2	molecular_function
GO:0008270	ERAP2	molecular_function
GO:0008270	SUPT4H1	molecular_function
GO:0008270	SMPDL3A	molecular_function
